molecule_ID,MOL_ID,file_ID,molecule_name,ob,mw,alogp,caco2,bbb,halflife,hdon,hacc,dl,FASA
9661,MOL009661,wy_gqz_Molecule636_qt.mol2,Ipolamiide_qt,139.958732257,244.270,-1.434,-0.29813,-0.59198,5.739611,3,6,0.1198,0.25091174
9662,MOL009662,wy_gqz_Molecule638.mol2,Lantadene A,38.679424169,552.870,7.206,0.31516,-0.29768,5.437298,1,5,0.57405,0.30371177
9663,MOL009663,wy_gqz_Molecule642.mol2,Maaliol,71.1885258837,236.390,2.016,0.92501,0.96899,5.9592,1,2,0.14612,0.25662252
9664,MOL009664,wy_gqz_Molecule660.mol2,Physalin A,91.7064749115,526.580,0.497,-0.78303,-1.10928,13.213513,3,10,0.27207,0.38940609
9665,MOL009665,wy_gqz_Molecule661.mol2,Physcion-8-O-beta-D-gentiobioside,43.9035865641,608.600,-0.908,-2.68432,-3.52314,28.464267,8,15,0.62426,0.28922597
9666,MOL009666,wy_gqz_Molecule672.mol2,Taurochenideixycholicacid,15.7623149144,499.790,2.628,-0.57851,-1.55636,,4,7,0.87533,0.27031758
9667,MOL009667,wy_gqz_Molecule680.mol2,11Z-hexadecenoic acid,35.7758532147,254.460,5.923,1.13040,1.08334,5.442279,1,2,0.10016,0.21313466
9668,MOL009668,wy_gqz_Molecule684.mol2,Zederone,48.9677331718,246.330,2.962,1.01220,1.04766,11.694186,0,3,0.16855,0.27810439
9669,MOL009669,wy_gqz_Molecule686.mol2,aminoethyl thiosulfite,72.1522701515,141.240,0.125,-0.09613,-0.82525,11.7082,3,3,0.0061665,0.041783649
9670,MOL009670,wy_gqz_Molecule687.mol2,2-Pyridylamine,79.0496588476,94.130,0.472,0.59024,0.57932,12.0362,2,2,0.010464,0.32537141
361,MOL000361,fyp_hjs_Molecule467.mol2,Amyrin,17.6019182649,426.800,7.304,1.45208,1.29395,,1,1,0.7633,0.22089854
9672,MOL009672,wy_gqz_Molecule694.mol2,beta-Cholestanol,25.6336234279,388.750,7.626,1.41885,1.23941,,1,1,0.6735,0.18780763
9673,MOL009673,wy_gqz_Molecule696.mol2,"cis,trans-1,6-dimethyl-spiro-[4,5]-decane",46.65734264,166.340,4.240,1.76546,2.1406,11.5017,0,0,0.04764,0.21021298
9674,MOL009674,wy_gqz_Molecule698.mol2,cryptoxanthin,25.1570666288,552.960,10.762,1.83908,0.39120,,1,1,0.5714,0.31951353
9675,MOL009675,wy_gqz_Molecule705.mol2,Ethyl anisate,55.90362885,180.220,2.018,1.05931,1.0577,2.521732,0,3,0.043943,0.32281736
9676,MOL009676,wy_gqz_Molecule707.mol2,DGN,87.9002276822,146.170,-1.526,-0.96166,-1.47273,11.344704,5,5,0.020527,0.35400537
9677,MOL009677,wy_gqz_Molecule710.mol2,lanost-8-en-3beta-ol,34.22630373,428.820,8.370,1.48075,1.24532,5.47725,1,1,0.74036,0.21606757
9678,MOL009678,wy_gqz_Molecule711.mol2,lanost-8-enol,34.2263037274,428.820,8.370,1.37090,1.11770,6.413942,1,1,0.74167,0.22185917
9679,MOL009679,wy_gqz_Molecule713.mol2,lathosterol,13.7762177906,386.730,7.376,1.33504,0.96619,,1,1,0.67698,0.20477904
9680,MOL009680,wy_gqz_Molecule715.mol2,mutatoxanthin,5.71006431598,570.930,8.097,0.71555,-0.82501,,2,3,0.58747,0.31205708
9681,MOL009681,wy_gqz_Molecule723.mol2,Obtusifoliol,42.5520022229,426.800,8.152,1.46931,1.25222,5.91285,1,1,0.7565,0.23843822
9682,MOL009682,wy_gqz_Molecule724.mol2,"octahydro-4,4,8,8-tetramethyl-4a,7-methano-4aH-naphth[1,8a-b]oxirene",15.7579602274,220.390,3.181,1.58454,1.87924,,0,1,0.15862,0.23555982
9683,MOL009683,wy_gqz_Molecule725.mol2,p-Nitrobenzoic acid octadecyl ester,4.68773442987,419.670,9.295,1.04539,0.60662,,0,4,0.52947,0.042530831
8739,MOL008739,twy_lj_Molecule363.mol2,Solavetivone,36.73245879,218.370,3.612,1.3702,1.45215,6.259104,0,1,0.086748,0.33411545
9685,MOL009685,wy_gqz_Molecule736.mol2,"trans,trans-1,6-dimethyl-spiro-[4,5]-decane",53.3801758319,166.340,4.240,1.81109,2.12061,11.4622,0,0,0.047646,0.19942985
971,MOL000971,hc_jh_Molecule55.mol2,Ethylpalmitate,18.986722368,284.540,6.967,1.41208,1.14897,,0,2,0.13539,0.16174141
98,MOL000098,fyp_cg_Molecule36_qt.mol2,quercetin,46.4333481195,302.250,1.504,0.04842,-0.76890,14.400548,5,7,0.27525,0.38453352
983,MOL000983,hc_my_Molecule120.mol2,n-Triacontanol,10.4599594281,438.920,12.832,1.53065,0.79045,,1,1,0.45146,0.13289769
