molecule_ID,MOL_ID,molecule_name,target_name,target_ID,drugbank_ID,validated,SVM_score,RF_score,herb_cn,herb_pinyin
749,MOL000749,Linoleic,Muscarinic acetylcholine receptor M1,38,103,,0.866807,0.746,益智仁,Yizhiren
749,MOL000749,Linoleic,Beta-1 adrenergic receptor,63,193,,0.83235,0.74,益智仁,Yizhiren
749,MOL000749,Linoleic,Alpha-2A adrenergic receptor,105,318,,0.803047,0.716,益智仁,Yizhiren
749,MOL000749,Linoleic,Muscarinic acetylcholine receptor M2,210,617,,0.89049,0.704,益智仁,Yizhiren
749,MOL000749,Linoleic,Alpha-2B adrenergic receptor,214,629,,0.863213,0.708,益智仁,Yizhiren
749,MOL000749,Linoleic,Sodium-dependent dopamine transporter,239,713,,0.899347,0.726,益智仁,Yizhiren
749,MOL000749,Linoleic,Beta-2 adrenergic receptor,261,766,,0.855588,0.742,益智仁,Yizhiren
749,MOL000749,Linoleic,Sodium-dependent serotonin transporter,290,824,,0.903993,0.726,益智仁,Yizhiren
749,MOL000749,Linoleic,Amine oxidase [flavin-containing] B,565,3939,,0.833033,0.73,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Muscarinic acetylcholine receptor M1,38,103,,0.83509,0.718,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.85577,0.718,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Muscarinic acetylcholine receptor M2,210,617,,0.88485,0.726,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Sodium-dependent noradrenaline transporter,186,540,,0.80505,0.706,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.898848,0.706,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.859113,0.704,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.886856,0.718,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Prostaglandin G/H synthase 2,94,290,,0.857126,0.708,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Alcohol dehydrogenase 1C,727,517,,0.829726,0.738,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.829568,0.778,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Lysozyme,1172,2300,,0.88019,0.784,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.915799,0.744,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Cytochrome P450-cam,1143,2298,,0.910319,0.826,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Prostaglandin G/H synthase 1,6,20,,0.842268,0.748,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Muscarinic acetylcholine receptor M3,16,51,,0.800812,0.744,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Beta-1 adrenergic receptor,63,193,,0.83473,0.726,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Alpha-2A adrenergic receptor,105,318,,0.833494,0.718,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Retinoic acid receptor RXR-alpha,158,459,,0.889543,0.72,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Alpha-1A adrenergic receptor,191,556,,0.821609,0.744,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Alpha-1B adrenergic receptor,216,632,,0.802518,0.746,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Sodium-dependent dopamine transporter,239,713,,0.913467,0.734,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Beta-2 adrenergic receptor,261,766,,0.898042,0.744,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Sodium-dependent serotonin transporter,290,824,,0.924383,0.728,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Leukotriene A-4 hydrolase,521,3060,,0.837869,0.72,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),Amine oxidase [flavin-containing] B,565,3939,,0.872095,0.718,益智仁,Yizhiren
920,MOL000920,LINALOOL (D),cAMP-dependent protein kinase inhibitor alpha,3586,6264,,0.810002,0.744,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Muscarinic acetylcholine receptor M3,16,51,,0.939302,0.704,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Muscarinic acetylcholine receptor M1,38,103,,0.93519,0.716,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.984875,0.738,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.977888,0.718,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Sodium-dependent noradrenaline transporter,186,540,,0.935539,0.7,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.958215,0.732,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Muscarinic acetylcholine receptor M2,210,617,,0.935071,0.724,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.918495,0.702,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.95719,0.764,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Cytochrome P450-cam,1143,2298,,0.871716,0.7,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.96463,0.712,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Ig gamma-1 chain C region,1201,4785,,0.96061,0.716,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Retinoic acid receptor RXR-alpha,158,459,,0.87283,0.7,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Progesterone receptor,209,614,,0.932522,0.746,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Mineralocorticoid receptor,252,737,,0.910947,0.716,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Nuclear receptor coactivator 2,3276,6241,,0.823058,0.774,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Nuclear receptor coactivator 1,3279,6228,,0.863063,0.74,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Alpha-1B adrenergic receptor,216,632,,0.891249,0.7,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Prostaglandin G/H synthase 1,6,20,,0.93885,0.734,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Potassium voltage-gated channel subfamily H member 2,37,101,,0.932679,0.728,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Sodium channel protein type 5 subunit alpha,70,220,,0.958497,0.732,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Coagulation factor Xa,79,239,,0.849076,0.716,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Prostaglandin G/H synthase 2,94,290,,0.949443,0.81,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,5-hydroxytryptamine receptor 3A,113,341,,0.917521,0.704,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,"CGMP-inhibited 3',5'-cyclic phosphodiesterase A",172,485,,0.948491,0.712,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Beta-2 adrenergic receptor,261,766,,0.957568,0.732,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Alpha-1D adrenergic receptor,272,789,,0.832176,0.72,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Heat shock protein HSP 90,444,1939,,0.963674,0.716,益智仁,Yizhiren
922,MOL000922,(R)-p-Menth-1-en-4-ol,Calmodulin,3907,465,,0.819226,0.764,益智仁,Yizhiren
9340,MOL009340,"(2E)-2-[2-[(1S,4aS,8aS)-5,5,8a-trimethyl-2-methylene-1-decalinyl]ethylidene]butanedial",Prostaglandin G/H synthase 2,94,290,,0.849434,0.762,益智仁,Yizhiren
9340,MOL009340,"(2E)-2-[2-[(1S,4aS,8aS)-5,5,8a-trimethyl-2-methylene-1-decalinyl]ethylidene]butanedial",Retinoic acid receptor RXR-alpha,158,459,,0.823543,0.706,益智仁,Yizhiren
9340,MOL009340,"(2E)-2-[2-[(1S,4aS,8aS)-5,5,8a-trimethyl-2-methylene-1-decalinyl]ethylidene]butanedial",Nuclear receptor coactivator 2,3276,6241,,0.841837,0.766,益智仁,Yizhiren
9343,MOL009343,"(1R,4aR,7R,8aR)-7-isopropenyl-1,4a-dimethyl-1-decalinol",Muscarinic acetylcholine receptor M1,38,103,,0.823217,0.722,益智仁,Yizhiren
9343,MOL009343,"(1R,4aR,7R,8aR)-7-isopropenyl-1,4a-dimethyl-1-decalinol",Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.887315,0.708,益智仁,Yizhiren
9343,MOL009343,"(1R,4aR,7R,8aR)-7-isopropenyl-1,4a-dimethyl-1-decalinol",Muscarinic acetylcholine receptor M2,210,617,,0.874242,0.714,益智仁,Yizhiren
9343,MOL009343,"(1R,4aR,7R,8aR)-7-isopropenyl-1,4a-dimethyl-1-decalinol",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.909022,0.746,益智仁,Yizhiren
9343,MOL009343,"(1R,4aR,7R,8aR)-7-isopropenyl-1,4a-dimethyl-1-decalinol","Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.823544,0.702,益智仁,Yizhiren
9343,MOL009343,"(1R,4aR,7R,8aR)-7-isopropenyl-1,4a-dimethyl-1-decalinol",Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.850639,0.73,益智仁,Yizhiren
9347,MOL009347,"(4S,5S,6R)-5,6-dihydroxy-4-isopropyl-6-methyl-2,3,4,5,7,8-hexahydronaphthalen-1-one",Muscarinic acetylcholine receptor M1,38,103,,0.855954,0.708,益智仁,Yizhiren
9347,MOL009347,"(4S,5S,6R)-5,6-dihydroxy-4-isopropyl-6-methyl-2,3,4,5,7,8-hexahydronaphthalen-1-one",Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.898832,0.732,益智仁,Yizhiren
9347,MOL009347,"(4S,5S,6R)-5,6-dihydroxy-4-isopropyl-6-methyl-2,3,4,5,7,8-hexahydronaphthalen-1-one",Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.876961,0.702,益智仁,Yizhiren
9347,MOL009347,"(4S,5S,6R)-5,6-dihydroxy-4-isopropyl-6-methyl-2,3,4,5,7,8-hexahydronaphthalen-1-one",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.935862,0.76,益智仁,Yizhiren
9347,MOL009347,"(4S,5S,6R)-5,6-dihydroxy-4-isopropyl-6-methyl-2,3,4,5,7,8-hexahydronaphthalen-1-one","Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.851188,0.708,益智仁,Yizhiren
9347,MOL009347,"(4S,5S,6R)-5,6-dihydroxy-4-isopropyl-6-methyl-2,3,4,5,7,8-hexahydronaphthalen-1-one",Glutamate receptor 2,3216,921,,0.859604,0.714,益智仁,Yizhiren
9347,MOL009347,"(4S,5S,6R)-5,6-dihydroxy-4-isopropyl-6-methyl-2,3,4,5,7,8-hexahydronaphthalen-1-one",Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.877357,0.746,益智仁,Yizhiren
9347,MOL009347,"(4S,5S,6R)-5,6-dihydroxy-4-isopropyl-6-methyl-2,3,4,5,7,8-hexahydronaphthalen-1-one",Gamma-aminobutyric-acid receptor subunit alpha-4,3529,530,,0.818499,0.7,益智仁,Yizhiren
9349,MOL009349,"(4aR,7R,8R)-7,8-dihydroxy-4a,8-dimethyl-4,5,6,7-tetrahydro-3H-naphthalen-2-one",Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.864027,0.726,益智仁,Yizhiren
9349,MOL009349,"(4aR,7R,8R)-7,8-dihydroxy-4a,8-dimethyl-4,5,6,7-tetrahydro-3H-naphthalen-2-one",Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.82686,0.716,益智仁,Yizhiren
9349,MOL009349,"(4aR,7R,8R)-7,8-dihydroxy-4a,8-dimethyl-4,5,6,7-tetrahydro-3H-naphthalen-2-one",Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.819945,0.714,益智仁,Yizhiren
9349,MOL009349,"(4aR,7R,8R)-7,8-dihydroxy-4a,8-dimethyl-4,5,6,7-tetrahydro-3H-naphthalen-2-one",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.883056,0.762,益智仁,Yizhiren
9349,MOL009349,"(4aR,7R,8R)-7,8-dihydroxy-4a,8-dimethyl-4,5,6,7-tetrahydro-3H-naphthalen-2-one","Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.828001,0.722,益智仁,Yizhiren
9349,MOL009349,"(4aR,7R,8R)-7,8-dihydroxy-4a,8-dimethyl-4,5,6,7-tetrahydro-3H-naphthalen-2-one",Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.84071,0.754,益智仁,Yizhiren
9349,MOL009349,"(4aR,7R,8R)-7,8-dihydroxy-4a,8-dimethyl-4,5,6,7-tetrahydro-3H-naphthalen-2-one",Gamma-aminobutyric-acid receptor subunit alpha-4,3529,530,,0.806049,0.702,益智仁,Yizhiren
9350,MOL009350,Oxyphyllenone B,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.864504,0.73,益智仁,Yizhiren
9350,MOL009350,Oxyphyllenone B,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.82713,0.716,益智仁,Yizhiren
9350,MOL009350,Oxyphyllenone B,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.821537,0.708,益智仁,Yizhiren
9350,MOL009350,Oxyphyllenone B,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.884634,0.762,益智仁,Yizhiren
9350,MOL009350,Oxyphyllenone B,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.829579,0.724,益智仁,Yizhiren
9350,MOL009350,Oxyphyllenone B,Glutamate receptor 2,3216,921,,0.802426,0.73,益智仁,Yizhiren
9350,MOL009350,Oxyphyllenone B,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.842096,0.762,益智仁,Yizhiren
9350,MOL009350,Oxyphyllenone B,Gamma-aminobutyric-acid receptor subunit alpha-4,3529,530,,0.808668,0.7,益智仁,Yizhiren
9351,MOL009351,Oxyphyllol A,Muscarinic acetylcholine receptor M1,38,103,,0.834666,0.738,益智仁,Yizhiren
9351,MOL009351,Oxyphyllol A,Prostaglandin G/H synthase 2,94,290,,0.800529,0.764,益智仁,Yizhiren
9351,MOL009351,Oxyphyllol A,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.896419,0.714,益智仁,Yizhiren
9351,MOL009351,Oxyphyllol A,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.881594,0.708,益智仁,Yizhiren
9351,MOL009351,Oxyphyllol A,Muscarinic acetylcholine receptor M2,210,617,,0.87288,0.718,益智仁,Yizhiren
9351,MOL009351,Oxyphyllol A,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.927675,0.746,益智仁,Yizhiren
9351,MOL009351,Oxyphyllol A,"Neuronal acetylcholine receptor protein, alpha-7 chain",581,4095,,0.849111,0.704,益智仁,Yizhiren
9351,MOL009351,Oxyphyllol A,Glutamate receptor 2,3216,921,,0.845836,0.702,益智仁,Yizhiren
9351,MOL009351,Oxyphyllol A,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.874971,0.732,益智仁,Yizhiren
9353,MOL009353,"(1S,4R,4aS,6R,8aS)-6-isopropenyl-4,4a-dimethyldecalin-1,8a-diol",Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.927297,0.7,益智仁,Yizhiren
9353,MOL009353,"(1S,4R,4aS,6R,8aS)-6-isopropenyl-4,4a-dimethyldecalin-1,8a-diol",Muscarinic acetylcholine receptor M2,210,617,,0.856865,0.71,益智仁,Yizhiren
9353,MOL009353,"(1S,4R,4aS,6R,8aS)-6-isopropenyl-4,4a-dimethyldecalin-1,8a-diol",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.948188,0.734,益智仁,Yizhiren
9353,MOL009353,"(1S,4R,4aS,6R,8aS)-6-isopropenyl-4,4a-dimethyldecalin-1,8a-diol",Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.884962,0.714,益智仁,Yizhiren
9357,MOL009357,yakuchinone a,Transcription factor p65,4565,h001,validated,,,益智仁,Yizhiren
9357,MOL009357,yakuchinone a,Tumor necrosis factor,265,777,validated,,,益智仁,Yizhiren
9357,MOL009357,yakuchinone a,Transcription factor AP-1,414,1629,validated,,,益智仁,Yizhiren
9357,MOL009357,yakuchinone a,Prostaglandin G/H synthase 2,94,290,validated,,,益智仁,Yizhiren
9357,MOL009357,yakuchinone a,Ornithine decarboxylase,153,449,validated,,,益智仁,Yizhiren
9358,MOL009358,yakuchinone b,Transcription factor p65,4565,h001,validated,,,益智仁,Yizhiren
9358,MOL009358,yakuchinone b,Tumor necrosis factor,265,777,validated,,,益智仁,Yizhiren
9358,MOL009358,yakuchinone b,Transcription factor AP-1,414,1629,validated,,,益智仁,Yizhiren
9358,MOL009358,yakuchinone b,Prostaglandin G/H synthase 2,94,290,validated,,,益智仁,Yizhiren
9358,MOL009358,yakuchinone b,Ornithine decarboxylase,153,449,validated,,,益智仁,Yizhiren
9358,MOL009358,yakuchinone b,Intercellular adhesion molecule 1,4287,h001,validated,,,益智仁,Yizhiren
9358,MOL009358,yakuchinone b,E-selectin,427,1756,validated,,,益智仁,Yizhiren
9358,MOL009358,yakuchinone b,Vascular cell adhesion protein 1,440,1908,validated,,,益智仁,Yizhiren
9359,MOL009359,γ-pinene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.97229,0.706,益智仁,Yizhiren
9359,MOL009359,γ-pinene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.925024,0.702,益智仁,Yizhiren
9359,MOL009359,γ-pinene,Cytochrome P450-cam,1143,2298,,0.921391,0.808,益智仁,Yizhiren
105,MOL000105,protocatechuic acid,Prostaglandin G/H synthase 1,6,20,,0.84893,0.76,五味子,Wuweizi
105,MOL000105,protocatechuic acid,Arachidonate 5-lipoxygenase,88,275,,0.85515,0.7,五味子,Wuweizi
105,MOL000105,protocatechuic acid,Prostaglandin G/H synthase 2,94,290,,0.85831,0.796,五味子,Wuweizi
105,MOL000105,protocatechuic acid,Amine oxidase [flavin-containing] B,565,3939,,0.85199,0.706,五味子,Wuweizi
105,MOL000105,protocatechuic acid,Lysozyme,1172,2300,,0.88751,0.718,五味子,Wuweizi
105,MOL000105,protocatechuic acid,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,2262,2264,,0.90697,0.712,五味子,Wuweizi
105,MOL000105,protocatechuic acid,Alcohol dehydrogenase 1C,727,517,,0.850764,0.728,五味子,Wuweizi
105,MOL000105,protocatechuic acid,Trypsin-3,3952,2886,,0.848786,0.706,五味子,Wuweizi
105,MOL000105,protocatechuic acid,Protein kinase C alpha type,4469,h001,validated,,,五味子,Wuweizi
105,MOL000105,protocatechuic acid,Protein kinase C beta type,4470,h001,validated,,,五味子,Wuweizi
105,MOL000105,protocatechuic acid,Protein kinase C gamma type,4473,h001,validated,,,五味子,Wuweizi
105,MOL000105,protocatechuic acid,"Maltase-glucoamylase, intestinal",318,929,validated,,,五味子,Wuweizi
105,MOL000105,protocatechuic acid,Protein kinase C zeta type,4474,h001,validated,,,五味子,Wuweizi
117,MOL000117,Cymol,Sodium-dependent noradrenaline transporter,186,540,,0.81925,0.72,五味子,Wuweizi
117,MOL000117,Cymol,Lysozyme,1172,2300,,0.825,0.778,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Muscarinic acetylcholine receptor M3,16,51,,0.91702,0.716,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Muscarinic acetylcholine receptor M1,38,103,,0.93826,0.726,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.96551,0.72,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.95152,0.7,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Sodium-dependent noradrenaline transporter,186,540,,0.90946,0.704,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.9208,0.716,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Muscarinic acetylcholine receptor M2,210,617,,0.95086,0.734,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Alpha-1B adrenergic receptor,216,632,,0.86749,0.706,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Sodium-dependent dopamine transporter,239,713,,0.81137,0.704,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.91353,0.76,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.92206,0.7,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Prostaglandin G/H synthase 1,6,20,,0.944778,0.718,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Sodium channel protein type 5 subunit alpha,70,220,,0.964973,0.714,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Coagulation factor Xa,79,239,,0.871732,0.706,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Prostaglandin G/H synthase 2,94,290,,0.938267,0.764,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,DNA topoisomerase II,287,817,,0.883114,0.726,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Heat shock protein HSP 90,444,1939,,0.967077,0.7,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Nuclear receptor coactivator 2,3276,6241,,0.808453,0.768,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Calcium-activated potassium channel subunit alpha 1,3727,610,,0.938849,0.714,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Cytochrome P450-cam,1143,2298,,0.902258,0.808,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Alpha-1A adrenergic receptor,191,556,,0.802075,0.72,五味子,Wuweizi
118,MOL000118,(L)-alpha-Terpineol,Ig gamma-1 chain C region,1201,4785,,0.914766,0.718,五味子,Wuweizi
119,MOL000119,ZINC02040970,Prostaglandin G/H synthase 2,94,290,,0.80113,0.74,五味子,Wuweizi
119,MOL000119,ZINC02040970,Sodium-dependent noradrenaline transporter,186,540,,0.857217,0.714,五味子,Wuweizi
119,MOL000119,ZINC02040970,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.803002,0.71,五味子,Wuweizi
122,MOL000122,"1,8-cineole","Nitric-oxide synthase, endothelial",95,291,,0.808449,0.712,五味子,Wuweizi
122,MOL000122,"1,8-cineole",Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.942262,0.714,五味子,Wuweizi
122,MOL000122,"1,8-cineole",Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.900876,0.748,五味子,Wuweizi
122,MOL000122,"1,8-cineole",Cytochrome P450-cam,1143,2298,,0.908848,0.772,五味子,Wuweizi
122,MOL000122,"1,8-cineole",Prostaglandin G/H synthase 2,94,290,,0.902996,0.71,五味子,Wuweizi
122,MOL000122,"1,8-cineole",Gamma-aminobutyric-acid receptor alpha-5 subunit,181,523,,0.988745,0.7,五味子,Wuweizi
122,MOL000122,"1,8-cineole",Alcohol dehydrogenase 1B,726,444,,0.843536,0.702,五味子,Wuweizi
122,MOL000122,"1,8-cineole",Alcohol dehydrogenase 1C,727,517,,0.847686,0.74,五味子,Wuweizi
122,MOL000122,"1,8-cineole",Neuronal acetylcholine receptor subunit alpha-2,284,813,,0.93443,0.7,五味子,Wuweizi
122,MOL000122,"1,8-cineole",Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.980703,0.7,五味子,Wuweizi
122,MOL000122,"1,8-cineole","Proline dehydrogenase, mitochondrial",4451,h001,validated,,,五味子,Wuweizi
125,MOL000125,(-)-alpha-Pinene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.97691,0.706,五味子,Wuweizi
125,MOL000125,(-)-alpha-Pinene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.93792,0.704,五味子,Wuweizi
125,MOL000125,(-)-alpha-Pinene,Cytochrome P450-cam,1143,2298,,0.92748,0.826,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Gamma-aminobutyric-acid receptor alpha-2 subunit,141,423,,0.97804,0.7,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Gamma-aminobutyric acid receptor subunit alpha-1,309,872,,0.93932,0.7,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Cytochrome P450-cam,1143,2298,,0.92736,0.814,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Prostaglandin G/H synthase 1,6,20,,0.913683,0.702,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Muscarinic acetylcholine receptor M3,16,51,,0.951598,0.72,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Muscarinic acetylcholine receptor M1,38,103,,0.939506,0.714,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Prostaglandin G/H synthase 2,94,290,,0.948739,0.734,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Retinoic acid receptor RXR-alpha,158,459,,0.923732,0.714,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Sodium-dependent noradrenaline transporter,186,540,,0.94071,0.7,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Gamma-aminobutyric-acid receptor alpha-3 subunit,200,580,,0.96585,0.724,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Muscarinic acetylcholine receptor M2,210,617,,0.938205,0.72,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Alpha-1B adrenergic receptor,216,632,,0.89441,0.71,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Nuclear receptor coactivator 2,3276,6241,,0.859167,0.72,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Gamma-aminobutyric-acid receptor subunit alpha-6,3284,841,,0.95746,0.724,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Alpha-2C adrenergic receptor,126,378,,0.816124,0.702,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Alpha-1A adrenergic receptor,191,556,,0.873835,0.716,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Sodium-dependent dopamine transporter,239,713,,0.889508,0.71,五味子,Wuweizi
126,MOL000126,(-)-nopinene,Amine oxidase [flavin-containing] A,566,3941,,0.842178,0.712,五味子,Wuweizi
